EasementID,Month,Day,Sample,Year,Family,Total
007CQ,8,26,T2,2020,Tettigoniidae,1
007CQ,8,26,T2,2020,Thripidae,3
007CQ,8,26,T2,2020,Zygaenidae,13
007CQ,8,27,T1,2020,Acrididae,1
007CQ,8,27,T1,2020,Baetidae,1
007CQ,8,27,T1,2020,Braconidae,1
007CQ,8,27,T1,2020,Cecidomyiidae,1
007CQ,8,27,T1,2020,Ceratopogonidae,1
007CQ,8,27,T1,2020,Chloropidae,10
007CQ,8,27,T1,2020,Cicadellidae,30
007CQ,8,27,T1,2020,Coccinellidae,1
007CQ,8,27,T1,2020,Cynipidae,1
007CQ,8,27,T1,2020,Eulophidae,1
007CQ,8,27,T1,2020,Eupelmidae,1
007CQ,8,27,T1,2020,Eurytomidae,1
007CQ,8,27,T1,2020,Halictidae,1
007CQ,8,27,T1,2020,Ichneumonidae,1
007CQ,8,27,T1,2020,LEPUNK,3
007CQ,8,27,T1,2020,Meloidae,1
007CQ,8,27,T1,2020,Membracidae,1
007CQ,8,27,T1,2020,Miridae,1
007CQ,8,27,T1,2020,Phalacridae,1
007CQ,8,27,T1,2020,Phlaeothripidae,2
007CQ,8,27,T1,2020,Platygastridae,1
007CQ,8,27,T1,2020,Platystomatidae,1
007CQ,8,27,T1,2020,Scatopsidae,1
007CQ,8,27,T1,2020,Scelionidae,1
007CQ,8,27,T1,2020,Tephritidae,13
007CQ,8,27,T3,2020,Acanaloniidae,1
007CQ,8,27,T3,2020,Aphididae,2
007CQ,8,27,T3,2020,Baetidae,1
007CQ,8,27,T3,2020,Braconidae,1
007CQ,8,27,T3,2020,Chironomidae,1
007CQ,8,27,T3,2020,Chloropidae,8
007CQ,8,27,T3,2020,Cicadellidae,18
007CQ,8,27,T3,2020,Culicidae,10
007CQ,8,27,T3,2020,Eulophidae,2
007CQ,8,27,T3,2020,Formicidae,38
007CQ,8,27,T3,2020,HYMUNK,3
007CQ,8,27,T3,2020,LEPUNK,2
007CQ,8,27,T3,2020,Megaspilidae,1
007CQ,8,27,T3,2020,Membracidae,17
007CQ,8,27,T3,2020,Miridae,3
007CQ,8,27,T3,2020,Nabidae,1
007CQ,8,27,T3,2020,Phlaeothripidae,1
007CQ,8,27,T3,2020,Platygastridae,2
007CQ,8,27,T3,2020,Psocidae,1
007CQ,8,27,T3,2020,Psoquillidae,1
007CQ,8,27,T3,2020,Pteromalidae,1
007CQ,8,27,T3,2020,Reduviidae,1
007CQ,8,27,T3,2020,Tephritidae,2
007CQ,8,27,T3,2020,Tettigoniidae,3
007CQ,8,27,T3,2020,Thripidae,1
007CQ,8,27,T3,2020,Zygaenidae,1
007F5,7,1,T1,2019,Cecidomyiidae,1
007F5,7,1,T1,2019,Chloropidae,2
007F5,7,1,T1,2019,Chrysomelidae,4
007F5,7,1,T1,2019,Cicadellidae,5
007F5,7,1,T1,2019,Coccinellidae,1
007F5,7,1,T1,2019,COLUNK,6
007F5,7,1,T1,2019,Curculionidae,2
007F5,7,1,T1,2019,Delphacidae,1
007F5,7,1,T1,2019,DIPUNK,1
007F5,7,1,T1,2019,Formicidae,11
007F5,7,1,T1,2019,HEMUNK,1
007F5,7,1,T1,2019,Lauxaniidae,2
007F5,7,1,T1,2019,LEPUNK,1
007F5,7,1,T1,2019,Phlaeothripidae,1
007F5,7,1,T1,2019,Platygastridae,3
007F5,7,1,T1,2019,Platystomatidae,4
007F5,7,1,T1,2019,Psyllidae,1
007F5,7,1,T1,2019,Scelionidae,1
007F5,7,1,T1,2019,Simuliidae,2
007F5,7,1,T1,2019,Syrphidae,1
007F5,7,1,T1,2019,Thripidae,2
007F5,7,1,T2,2019,Aeolothripidae,2
007F5,7,1,T2,2019,Cercopidae,6
007F5,7,1,T2,2019,Chloropidae,9
007F5,7,1,T2,2019,Chrysomelidae,13
007F5,7,1,T2,2019,Cicadellidae,4
007F5,7,1,T2,2019,Cleridae,1
007F5,7,1,T2,2019,COLUNK,2
007F5,7,1,T2,2019,Dolichopodidae,1
007F5,7,1,T2,2019,Drosophilidae,1
007F5,7,1,T2,2019,Eurytomidae,1
007F5,7,1,T2,2019,Formicidae,8
007F5,7,1,T2,2019,HYMUNK,1
007F5,7,1,T2,2019,Issidae,1
007F5,7,1,T2,2019,LEPUNK,6
007F5,7,1,T2,2019,Mordellidae,5
007F5,7,1,T2,2019,Phoridae,1
007F5,7,1,T2,2019,Platygastridae,2
007F5,7,1,T2,2019,Psyllidae,6
007F5,7,1,T2,2019,Sciaridae,1
007F5,7,1,T2,2019,Sciomyzidae,1
007F5,7,1,T2,2019,Simuliidae,7
007F5,7,1,T2,2019,Sphaeroceridae,7
007F5,7,1,T3,2019,Braconidae,1
007F5,7,1,T3,2019,Cercopidae,1
007F5,7,1,T3,2019,Chamaemyiidae,4
007F5,7,1,T3,2019,Chrysomelidae,1
007F5,7,1,T3,2019,Curculionidae,1
007F5,7,1,T3,2019,DIPUNK,1
007F5,7,1,T3,2019,Formicidae,48
007F5,7,1,T3,2019,Miridae,1
007F5,7,1,T3,2019,Platystomatidae,2
007F5,7,1,T3,2019,Psyllidae,2
007F5,7,30,T1,2019,Acrididae,3
007F5,7,30,T1,2019,Anthocoridae,2
007F5,7,30,T1,2019,Cantharidae,1
007F5,7,30,T1,2019,Cercopidae,1
007F5,7,30,T1,2019,Chironomidae,4
007F5,7,30,T1,2019,Chloropidae,2
007F5,7,30,T1,2019,Chrysomelidae,13
007F5,7,30,T1,2019,Cicadellidae,3
007F5,7,30,T1,2019,Curculionidae,6
007F5,7,30,T1,2019,DIPUNK,1
007F5,7,30,T1,2019,HEMUNK,1
007F5,7,30,T1,2019,Ichneumonidae,1
007F5,7,30,T1,2019,LEPUNK,4
007F5,7,30,T1,2019,Mordellidae,1
007F5,7,30,T1,2019,Oecophoridae,2
007F5,7,30,T1,2019,Phalacridae,10
007F5,7,30,T1,2019,Psyllidae,1
007F5,7,30,T1,2019,Pteromalidae,4
007F5,7,30,T1,2019,Sciaridae,1
007F5,7,30,T1,2019,Tettigoniidae,6
007F5,7,30,T1,2019,Thripidae,8
007F5,7,30,T2,2019,Acrididae,1
007F5,7,30,T2,2019,Agromyzidae,3
007F5,7,30,T2,2019,Aphididae,1
007F5,7,30,T2,2019,Chironomidae,1
007F5,7,30,T2,2019,Chrysomelidae,14
007F5,7,30,T2,2019,Cicadellidae,3
007F5,7,30,T2,2019,Curculionidae,6
007F5,7,30,T2,2019,Formicidae,1
007F5,7,30,T2,2019,HEMUNK,1
007F5,7,30,T2,2019,Lauxaniidae,2
007F5,7,30,T2,2019,Lygaeidae,1
007F5,7,30,T2,2019,Oecophoridae,3
007F5,7,30,T2,2019,Platygastridae,1
007F5,7,30,T2,2019,Pteromalidae,2
007F5,7,30,T2,2019,Scarabaeidae,2
007F5,7,30,T2,2019,Tettigoniidae,4
007F5,7,30,T3,2019,Acrididae,5
007F5,7,30,T3,2019,Anthocoridae,3
007F5,7,30,T3,2019,Aphididae,1
007F5,7,30,T3,2019,Braconidae,1
007F5,7,30,T3,2019,Chloropidae,2
007F5,7,30,T3,2019,Chrysomelidae,6
007F5,7,30,T3,2019,Cicadellidae,2
007F5,7,30,T3,2019,Curculionidae,3
007F5,7,30,T3,2019,DIPUNK,3
007F5,7,30,T3,2019,Erotylidae,1
007F5,7,30,T3,2019,Formicidae,1
007F5,7,30,T3,2019,HEMUNK,1
007F5,7,30,T3,2019,Issidae,1
007F5,7,30,T3,2019,Lauxaniidae,1
007F5,7,30,T3,2019,LEPUNK,3
007F5,7,30,T3,2019,Meloidae,1
007F5,7,30,T3,2019,Miridae,1
007F5,7,30,T3,2019,Phalacridae,17
007F5,7,30,T3,2019,Phlaeothripidae,1
007F5,7,30,T3,2019,Pteromalidae,2
007F5,7,30,T3,2019,Sciaridae,1
007F5,7,30,T3,2019,Simuliidae,2
007F5,7,30,T3,2019,Tettigoniidae,3
007F5,7,30,T3,2019,Thripidae,1
007R5,7,9,T1,2019,Acrididae,1
007R5,7,9,T1,2019,Aeolothripidae,1
007R5,7,9,T1,2019,Anthomyiidae,1
007R5,7,9,T1,2019,Braconidae,1
007R5,7,9,T1,2019,Chironomidae,1
007R5,7,9,T1,2019,Chloropidae,15
007R5,7,9,T1,2019,Cicadellidae,2
007R5,7,9,T1,2019,DIPUNK,2
007R5,7,9,T1,2019,Encyrtidae,1
007R5,7,9,T1,2019,Eulophidae,2
007R5,7,9,T1,2019,HEMUNK,1
007R5,7,9,T1,2019,Ichneumonidae,1
007R5,7,9,T1,2019,Lauxaniidae,4
007R5,7,9,T1,2019,LEPUNK,2
007R5,7,9,T1,2019,Miridae,25
007R5,7,9,T1,2019,Phoridae,1
007R5,7,9,T1,2019,Psyllidae,1
007R5,7,9,T1,2019,Pteromalidae,12
007R5,7,9,T1,2019,Staphylinidae,1
007R5,7,9,T1,2019,Stratiomyidae,1
007R5,7,9,T1,2019,Tabanidae,2
007R5,7,9,T1,2019,Tettigoniidae,2
007R5,7,9,T2,2019,Acrididae,2
007R5,7,9,T2,2019,Aeolothripidae,2
007R5,7,9,T2,2019,Aphididae,2
007R5,7,9,T2,2019,Braconidae,1
007R5,7,9,T2,2019,Cantharidae,2
007R5,7,9,T2,2019,Carabidae,1
007R5,7,9,T2,2019,Cercopidae,18
007R5,7,9,T2,2019,Chironomidae,8
007R5,7,9,T2,2019,Chloropidae,45
007R5,7,9,T2,2019,Chrysomelidae,4
007R5,7,9,T2,2019,Chrysopidae,1
007R5,7,9,T2,2019,Cicadellidae,16
007R5,7,9,T2,2019,Culicidae,17
007R5,7,9,T2,2019,Curculionidae,2
007R5,7,9,T2,2019,Diapriidae,1
007R5,7,9,T2,2019,Dictyopharidae,3
007R5,7,9,T2,2019,DIPUNK,7
007R5,7,9,T2,2019,Dolichopodidae,3
007R5,7,9,T2,2019,Dryinidae,1
007R5,7,9,T2,2019,Eurytomidae,2
007R5,7,9,T2,2019,Formicidae,24
007R5,7,9,T2,2019,HEMUNK,3
007R5,7,9,T2,2019,HYMUNK,3
007R5,7,9,T2,2019,Lauxaniidae,18
007R5,7,9,T2,2019,LEPUNK,7
007R5,7,9,T2,2019,Miridae,20
007R5,7,9,T2,2019,Muscidae,1
007R5,7,9,T2,2019,ORTUNK,2
007R5,7,9,T2,2019,Pentatomidae,1
007R5,7,9,T2,2019,Perilampidae,1
007R5,7,9,T2,2019,Phlaeothripidae,1
007R5,7,9,T2,2019,Platystomatidae,1
007R5,7,9,T2,2019,Psyllidae,17
007R5,7,9,T2,2019,Pteromalidae,10
007R5,7,9,T2,2019,Reduviidae,1
007R5,7,9,T2,2019,Scelionidae,2
007R5,7,9,T2,2019,Sepsidae,9
007R5,7,9,T2,2019,Tephritidae,5
007R5,7,9,T2,2019,Tettigoniidae,4
007R5,7,9,T2,2019,Therevidae,2
007R5,7,9,T2,2019,Tingidae,2
007R5,7,9,T3,2019,Acrididae,1
007R5,7,9,T3,2019,Aphididae,1
007R5,7,9,T3,2019,Asteiidae,1
007R5,7,9,T3,2019,Chloropidae,23
007R5,7,9,T3,2019,Cicadellidae,5
007R5,7,9,T3,2019,Cixiidae,3
007R5,7,9,T3,2019,Coccinellidae,3
007R5,7,9,T3,2019,COLUNK,1
007R5,7,9,T3,2019,DIPUNK,1
007R5,7,9,T3,2019,Drosophilidae,1
007R5,7,9,T3,2019,Eulophidae,174
007R5,7,9,T3,2019,Eurytomidae,1
007R5,7,9,T3,2019,Formicidae,1
007R5,7,9,T3,2019,Heleomyzidae,2
007R5,7,9,T3,2019,HEMUNK,1
007R5,7,9,T3,2019,Lauxaniidae,14
007R5,7,9,T3,2019,Miridae,113
007R5,7,9,T3,2019,Mordellidae,1
007R5,7,9,T3,2019,Nabidae,4
007R5,7,9,T3,2019,Platygastridae,2
007R5,7,9,T3,2019,Pteromalidae,1
007R5,7,9,T3,2019,Scatopsidae,1
007R5,7,9,T3,2019,Sepsidae,1
007R5,7,9,T3,2019,Thripidae,15
007R5,8,1,T1,2019,Aeolothripidae,19
007R5,8,1,T1,2019,Anthocoridae,1
007R5,8,1,T1,2019,Aphididae,4
007R5,8,1,T1,2019,Braconidae,2
007R5,8,1,T1,2019,Brentidae,1
007R5,8,1,T1,2019,Carabidae,1
007R5,8,1,T1,2019,Chironomidae,2
007R5,8,1,T1,2019,Chloropidae,10
007R5,8,1,T1,2019,Cicadellidae,3
007R5,8,1,T1,2019,COLUNK,2
007R5,8,1,T1,2019,Cynipidae,1
007R5,8,1,T1,2019,Dolichopodidae,1
007R5,8,1,T1,2019,Eurytomidae,189
007R5,8,1,T1,2019,Gryllidae,5
007R5,8,1,T1,2019,Lauxaniidae,1
007R5,8,1,T1,2019,Miridae,3
007R5,8,1,T1,2019,Scatopsidae,2
007R5,8,1,T1,2019,Sciaridae,1
007R5,8,1,T1,2019,Tephritidae,10
007R5,8,1,T1,2019,Thripidae,4
007R5,8,1,T1,2019,Ulidiidae,1
007R5,8,1,T2,2019,Acanaloniidae,1
007R5,8,1,T2,2019,Acrididae,12
007R5,8,1,T2,2019,Aphididae,2
007R5,8,1,T2,2019,Berytidae,1
007R5,8,1,T2,2019,Blissidae,2
007R5,8,1,T2,2019,Braconidae,2
007R5,8,1,T2,2019,Brentidae,6
007R5,8,1,T2,2019,Chloropidae,10
007R5,8,1,T2,2019,Chrysomelidae,1
007R5,8,1,T2,2019,Cicadellidae,37
007R5,8,1,T2,2019,Colletidae,1
007R5,8,1,T2,2019,Culicidae,2
007R5,8,1,T2,2019,Dictyopharidae,1
007R5,8,1,T2,2019,Dolichopodidae,1
007R5,8,1,T2,2019,Formicidae,15
007R5,8,1,T2,2019,Gryllidae,1
007R5,8,1,T2,2019,HYMUNK,1
007R5,8,1,T2,2019,Lauxaniidae,6
007R5,8,1,T2,2019,Miridae,7
007R5,8,1,T2,2019,Muscidae,2
007R5,8,1,T2,2019,Nabidae,3
007R5,8,1,T2,2019,Phalacridae,34
007R5,8,1,T2,2019,Phlaeothripidae,3
007R5,8,1,T2,2019,Psyllidae,22
007R5,8,1,T2,2019,Pteromalidae,6
007R5,8,1,T2,2019,Reduviidae,1
007R5,8,1,T2,2019,Sciaridae,2
007R5,8,1,T2,2019,Tephritidae,21
007R5,8,1,T2,2019,Tettigoniidae,2
007R5,8,1,T2,2019,Thyreocoridae,1
007R5,8,1,T3,2019,Acrididae,2
007R5,8,1,T3,2019,Anthocoridae,4
007R5,8,1,T3,2019,Aphididae,4
007R5,8,1,T3,2019,Braconidae,1
007R5,8,1,T3,2019,Chloropidae,2
007R5,8,1,T3,2019,Chrysomelidae,1
007R5,8,1,T3,2019,Cicadellidae,9
007R5,8,1,T3,2019,Culicidae,4
007R5,8,1,T3,2019,Dolichopodidae,1
007R5,8,1,T3,2019,Eulophidae,1
007R5,8,1,T3,2019,Formicidae,1
007R5,8,1,T3,2019,Gryllidae,4
007R5,8,1,T3,2019,LEPUNK,2
007R5,8,1,T3,2019,Membracidae,1
007R5,8,1,T3,2019,Miridae,3
007R5,8,1,T3,2019,Phalacridae,40
007R5,8,1,T3,2019,Psyllidae,10
007R5,8,1,T3,2019,Pteromalidae,4
007R5,8,1,T3,2019,Reduviidae,3
007R5,8,1,T3,2019,Simuliidae,2
007R5,8,1,T3,2019,Tephritidae,1
007R5,8,1,T3,2019,Tettigoniidae,1
007R5,8,1,T3,2019,Thripidae,1
007V7,7,15,T1,2019,Braconidae,1
007V7,7,15,T1,2019,Buprestidae,2
007V7,7,15,T1,2019,Cicadellidae,8
007V7,7,15,T1,2019,COLUNK,1
007V7,7,15,T1,2019,DIPUNK,14
007V7,7,15,T1,2019,EPHUNK,1
007V7,7,15,T1,2019,Formicidae,4
007V7,7,15,T1,2019,HEMUNK,2
007V7,7,15,T1,2019,HYMUNK,3
007V7,7,15,T1,2019,Lampyridae,3
007V7,7,15,T1,2019,LEPUNK,2
007V7,7,15,T1,2019,Miridae,3
007V7,7,15,T1,2019,Muscidae,2
007V7,7,15,T1,2019,Platystomatidae,3
007V7,7,15,T1,2019,Psyllidae,5
007V7,7,15,T1,2019,Reduviidae,1
007V7,7,15,T1,2019,Scatopsidae,1
007V7,7,15,T1,2019,Tingidae,32
007V7,7,15,T2,2019,Acrididae,1
007V7,7,15,T2,2019,Aphrophoridae,3
007V7,7,15,T2,2019,Bethylidae,1
007V7,7,15,T2,2019,Braconidae,1
007V7,7,15,T2,2019,Cicadellidae,6
007V7,7,15,T2,2019,DIPUNK,4
007V7,7,15,T2,2019,Encyrtidae,1
007V7,7,15,T2,2019,Formicidae,1
007V7,7,15,T2,2019,Heleomyzidae,2
007V7,7,15,T2,2019,HYMUNK,3
007V7,7,15,T2,2019,Lampyridae,1
007V7,7,15,T2,2019,Lauxaniidae,45
007V7,7,15,T2,2019,LEPUNK,3
007V7,7,15,T2,2019,Miridae,3
007V7,7,15,T2,2019,ORTUNK,1
007V7,7,15,T2,2019,Platystomatidae,4
007V7,7,15,T2,2019,Psyllidae,1
007V7,7,15,T2,2019,Sepsidae,1
007V7,7,15,T2,2019,Tettigoniidae,4
007V7,7,15,T2,2019,Tipulidae,2
007V7,7,15,T3,2019,Acanaloniidae,3
007V7,7,15,T3,2019,Acrididae,1
007V7,7,15,T3,2019,Aphrophoridae,1
007V7,7,15,T3,2019,Braconidae,1
007V7,7,15,T3,2019,Buprestidae,1
007V7,7,15,T3,2019,Chloropidae,79
007V7,7,15,T3,2019,Cicadellidae,14
007V7,7,15,T3,2019,Cixiidae,5
007V7,7,15,T3,2019,Delphacidae,1
007V7,7,15,T3,2019,Dictyopharidae,4
007V7,7,15,T3,2019,Eurytomidae,2
007V7,7,15,T3,2019,Formicidae,3
007V7,7,15,T3,2019,Gryllidae,1
007V7,7,15,T3,2019,Heptageniidae,3
007V7,7,15,T3,2019,LEPUNK,2
007V7,7,15,T3,2019,Lygaeidae,1
007V7,7,15,T3,2019,Membracidae,1
007V7,7,15,T3,2019,Miridae,2
007V7,7,15,T3,2019,Muscidae,4
007V7,7,15,T3,2019,Mymaridae,1
007V7,7,15,T3,2019,Pteromalidae,1
007V7,7,15,T3,2019,Reduviidae,1
007V7,7,15,T3,2019,Scatopsidae,1
007V7,7,15,T3,2019,Sciomyzidae,2
007V7,7,15,T3,2019,Sepsidae,2
007V7,7,15,T3,2019,Sphaeroceridae,1
007V7,7,15,T3,2019,Tephritidae,1
007V7,7,15,T3,2019,Tettigoniidae,7
007V7,7,15,T3,2019,Tipulidae,2
007V7,7,15,T3,2019,Torymidae,1
007V7,7,15,T3,2019,Ulidiidae,1
007V7,8,8,T1,2019,Acrididae,1
007V7,8,8,T1,2019,Aphididae,2
007V7,8,8,T1,2019,Cercopidae,1
007V7,8,8,T1,2019,Chironomidae,1
007V7,8,8,T1,2019,Chrysomelidae,12
007V7,8,8,T1,2019,Cicadellidae,3
007V7,8,8,T1,2019,Culicidae,1
007V7,8,8,T1,2019,Curculionidae,1
007V7,8,8,T1,2019,Dictyopharidae,1
007V7,8,8,T1,2019,DIPUNK,12
007V7,8,8,T1,2019,Eupelmidae,2
007V7,8,8,T1,2019,Eurytomidae,1
007V7,8,8,T1,2019,Formicidae,3
007V7,8,8,T1,2019,Heleomyzidae,2
007V7,8,8,T1,2019,HYMUNK,2
007V7,8,8,T1,2019,Lauxaniidae,5
007V7,8,8,T1,2019,Phalacridae,12
007V7,8,8,T1,2019,Psyllidae,6
007V7,8,8,T1,2019,Reduviidae,1
007V7,8,8,T1,2019,Scarabaeidae,3
007V7,8,8,T1,2019,Scatopsidae,6
007V7,8,8,T1,2019,Sciomyzidae,2
007V7,8,8,T1,2019,Tingidae,3
007V7,8,8,T1,2019,Ulidiidae,3
007V7,8,8,T2,2019,Acanaloniidae,2
007V7,8,8,T2,2019,Acrididae,6
007V7,8,8,T2,2019,Aeolothripidae,1
007V7,8,8,T2,2019,Ceratopogonidae,1
007V7,8,8,T2,2019,Chloropidae,8
007V7,8,8,T2,2019,Chrysomelidae,7
007V7,8,8,T2,2019,Cicadellidae,12
007V7,8,8,T2,2019,Cixiidae,1
007V7,8,8,T2,2019,Culicidae,3
007V7,8,8,T2,2019,Encyrtidae,2
007V7,8,8,T2,2019,Eurytomidae,2
007V7,8,8,T2,2019,Gryllidae,1
007V7,8,8,T2,2019,Muscidae,3
007V7,8,8,T2,2019,Phalacridae,1
007V7,8,8,T2,2019,Pteromalidae,5
007V7,8,8,T2,2019,Sciomyzidae,5
007V7,8,8,T2,2019,Sepsidae,1
007V7,8,8,T2,2019,Tettigoniidae,5
007V7,8,8,T2,2019,Thripidae,1
007V7,8,8,T3,2019,Acanaloniidae,1
007V7,8,8,T3,2019,Acrididae,1
007V7,8,8,T3,2019,Aphelinidae,1
007V7,8,8,T3,2019,Aphididae,2
007V7,8,8,T3,2019,Aphrophoridae,1
007V7,8,8,T3,2019,Chamaemyiidae,3
007V7,8,8,T3,2019,Chrysomelidae,24
007V7,8,8,T3,2019,Cicadellidae,4
007V7,8,8,T3,2019,Coenagrionidae,1
007V7,8,8,T3,2019,Curculionidae,1
007V7,8,8,T3,2019,Dictyopharidae,1
007V7,8,8,T3,2019,DIPUNK,4
007V7,8,8,T3,2019,Encyrtidae,1
007V7,8,8,T3,2019,Formicidae,2
007V7,8,8,T3,2019,Gryllidae,2
007V7,8,8,T3,2019,HEMUNK,6
007V7,8,8,T3,2019,HYMUNK,4
007V7,8,8,T3,2019,LEPUNK,2
007V7,8,8,T3,2019,Mymaridae,1
007V7,8,8,T3,2019,Phalacridae,20
007V7,8,8,T3,2019,Psyllidae,4
007V7,8,8,T3,2019,Reduviidae,1
007V7,8,8,T3,2019,Sepsidae,1
007V7,8,8,T3,2019,Tettigoniidae,2
007V7,8,8,T3,2019,Thripidae,1
007XH,7,10,T1,2019,Anthomyiidae,1
007XH,7,10,T1,2019,Aphididae,3
007XH,7,10,T1,2019,Cantharidae,1
007XH,7,10,T1,2019,Chironomidae,4
007XH,7,10,T1,2019,Chloropidae,12
007XH,7,10,T1,2019,Chrysomelidae,2
007XH,7,10,T1,2019,Cicadellidae,8
007XH,7,10,T1,2019,Cixiidae,15
007XH,7,10,T1,2019,COLUNK,6
007XH,7,10,T1,2019,Formicidae,21
007XH,7,10,T1,2019,Issidae,5
007XH,7,10,T1,2019,LEPUNK,2
007XH,7,10,T1,2019,Noctuidae,1
007XH,7,10,T1,2019,ORTUNK,1
007XH,7,10,T1,2019,Psyllidae,3
007XH,7,10,T1,2019,Sphaeroceridae,1
007XH,7,10,T1,2019,Stratiomyidae,1
007XH,7,10,T1,2019,Thripidae,1
007XH,7,10,T2,2019,Cantharidae,1
007XH,7,10,T2,2019,Chloropidae,3
007XH,7,10,T2,2019,Chrysomelidae,10
007XH,7,10,T2,2019,Cicadellidae,3
007XH,7,10,T2,2019,Cixiidae,12
007XH,7,10,T2,2019,COLUNK,15
007XH,7,10,T2,2019,DIPUNK,8
007XH,7,10,T2,2019,Eulophidae,2
007XH,7,10,T2,2019,Eurytomidae,1
007XH,7,10,T2,2019,Formicidae,15
007XH,7,10,T2,2019,HEMUNK,4
007XH,7,10,T2,2019,HYMUNK,3
007XH,7,10,T2,2019,Ichneumonidae,1
007XH,7,10,T2,2019,LEPUNK,4
007XH,7,10,T2,2019,Membracidae,3
007XH,7,10,T2,2019,Mymaridae,1
007XH,7,10,T2,2019,ODOUNK,1
007XH,7,10,T2,2019,Platygastridae,1
007XH,7,10,T2,2019,Psyllidae,16
007XH,7,10,T2,2019,Saldidae,13
007XH,7,10,T2,2019,Tettigoniidae,2
007XH,7,10,T2,2019,Thripidae,16
007XH,7,10,T2,2019,Tingidae,5
007XH,7,10,T3,2019,Aphididae,3
007XH,7,10,T3,2019,Baetidae,1
007XH,7,10,T3,2019,Chloropidae,4
007XH,7,10,T3,2019,Chrysomelidae,10
007XH,7,10,T3,2019,Cicadellidae,7
007XH,7,10,T3,2019,Cixiidae,34
007XH,7,10,T3,2019,Coenagrionidae,2
007XH,7,10,T3,2019,COLUNK,13
007XH,7,10,T3,2019,Culicidae,1
007XH,7,10,T3,2019,Curculionidae,1
007XH,7,10,T3,2019,Eurytomidae,1
007XH,7,10,T3,2019,Fanniidae,1
007XH,7,10,T3,2019,Formicidae,3
007XH,7,10,T3,2019,Lampyridae,2
007XH,7,10,T3,2019,LEPUNK,5
007XH,7,10,T3,2019,Nabidae,1
007XH,7,10,T3,2019,Psyllidae,18
007XH,7,10,T3,2019,Thripidae,5
007XH,7,10,T3,2019,Tingidae,2
007XH,7,16,T1,2020,Aeolothripidae,1
007XH,7,16,T1,2020,Aphididae,1
007XH,7,16,T1,2020,Chironomidae,3
007XH,7,16,T1,2020,Chloropidae,8
007XH,7,16,T1,2020,Chrysomelidae,24
007XH,7,16,T1,2020,Cicadellidae,13
007XH,7,16,T1,2020,Cixiidae,4
007XH,7,16,T1,2020,Coenagrionidae,1
007XH,7,16,T1,2020,Culicidae,1
007XH,7,16,T1,2020,Dolichopodidae,1
007XH,7,16,T1,2020,Formicidae,4
007XH,7,16,T1,2020,LEPUNK,2
007XH,7,16,T1,2020,Miridae,1
007XH,7,16,T1,2020,Muscidae,1
007XH,7,16,T1,2020,Nabidae,1
007XH,7,16,T1,2020,Phalacridae,1
007XH,7,16,T1,2020,Reduviidae,2
007XH,7,16,T1,2020,Sepsidae,2
007XH,7,16,T2,2020,Acanaloniidae,4
007XH,7,16,T2,2020,Braconidae,1
007XH,7,16,T2,2020,Caliscelidae,1
007XH,7,16,T2,2020,Chloropidae,2
007XH,7,16,T2,2020,Chrysomelidae,10
007XH,7,16,T2,2020,Cicadellidae,11
007XH,7,16,T2,2020,Cixiidae,4
007XH,7,16,T2,2020,Coenagrionidae,1
007XH,7,16,T2,2020,Dictyopharidae,1
007XH,7,16,T2,2020,Eurytomidae,2
007XH,7,16,T2,2020,Formicidae,18
007XH,7,16,T2,2020,Gryllidae,9
007XH,7,16,T2,2020,Halictophagidae,2
007XH,7,16,T2,2020,LEPUNK,3
007XH,7,16,T2,2020,Membracidae,1
007XH,7,16,T2,2020,Muscidae,1
007XH,7,16,T2,2020,Nabidae,1
007XH,7,16,T2,2020,Noctuidae,1
007XH,7,16,T2,2020,Phalacridae,1
007XH,7,16,T2,2020,Phoridae,1
007XH,7,16,T2,2020,Psyllidae,1
007XH,7,16,T2,2020,Reduviidae,2
007XH,7,16,T2,2020,Sciomyzidae,1
007XH,7,16,T2,2020,Sepsidae,2
007XH,7,16,T3,2020,Acanaloniidae,1
007XH,7,16,T3,2020,Braconidae,1
007XH,7,16,T3,2020,Ceratopogonidae,2
007XH,7,16,T3,2020,Chloropidae,9
007XH,7,16,T3,2020,Chrysomelidae,47
007XH,7,16,T3,2020,Cicadellidae,15
007XH,7,16,T3,2020,Coenagrionidae,4
007XH,7,16,T3,2020,Culicidae,2
007XH,7,16,T3,2020,Eurytomidae,1
007XH,7,16,T3,2020,Formicidae,132
007XH,7,16,T3,2020,Gryllidae,8
007XH,7,16,T3,2020,LEPUNK,2
007XH,7,16,T3,2020,Lygaeidae,1
007XH,7,16,T3,2020,Membracidae,3
007XH,7,16,T3,2020,Muscidae,2
007XH,7,16,T3,2020,Noctuidae,2
007XH,7,16,T3,2020,Phalacridae,1
007XH,7,16,T3,2020,Phoridae,1
007XH,7,16,T3,2020,Psyllidae,4
007XH,7,16,T3,2020,Pteromalidae,3
007XH,7,16,T3,2020,Stratiomyidae,1
007XH,7,16,T3,2020,Tephritidae,1
007XH,7,16,T3,2020,Tingidae,17
007XH,7,31,T1,2019,Agromyzidae,1
007XH,7,31,T1,2019,Anthocoridae,1
007XH,7,31,T1,2019,Aphididae,1
007XH,7,31,T1,2019,Braconidae,2
007XH,7,31,T1,2019,Cercopidae,3
007XH,7,31,T1,2019,Chloropidae,1
007XH,7,31,T1,2019,Chrysomelidae,4
