,EasementID,Date,Sample,Adult,Immature,Total,Order,SubOrder,SuperFamily,Family,Notes,ProcessedOn,ProcessedBy,DataCheck,DataChecked:1/31/21
1974,007CQ,08/26/2020,T2,13,0,13,Diptera,,,Dolichopodidae,,10/31/2020,LD,TRUE,
1975,007CQ,08/26/2020,T2,2,0,2,Diptera,,,Chloropidae,,10/31/2020,LD,TRUE,
1976,007CQ,08/26/2020,T2,3,0,3,Thysanoptera,,,Thripidae,,10/31/2020,LD,TRUE,
1977,007CQ,08/26/2020,T2,2,0,2,Hymenoptera,,,Eupelmidae,"https://bugguide.net/node/view/1628994/bgimage  wing pads, looks like an ant with wing pads and head of a wasp.",10/31/2020,LD,TRUE,
1978,007CQ,08/26/2020,T2,1,0,1,Hemiptera,,,Aphididae,,10/31/2020,LD,TRUE,
1979,007CQ,08/26/2020,T2,1,0,1,Coleoptera,,,Curculionidae,,10/31/2020,LD,TRUE,
1980,007CQ,08/26/2020,T2,1,0,1,Coleoptera,,,Mordellidae,,10/31/2020,LD,TRUE,
1981,007CQ,08/26/2020,T2,1,0,1,Hemiptera,,,HEMUNK,,10/31/2020,LD,TRUE,
1982,00XMV,08/23/2019,T2,1,0,1,Hemiptera,,,Reduviidae,ambush bug,10/31/2020,GB,TRUE,
1983,00XMV,08/23/2019,T2,1,0,1,Hemiptera,,,Acanaloniidae,,10/31/2020,GB,TRUE,
1984,00XMV,08/23/2019,T2,1,0,1,Hemiptera,,,Cicadellidae,,10/31/2020,GB,TRUE,
1985,00XMV,08/23/2019,T2,0,1,1,Hemiptera,,,Miridae,,10/31/2020,GB,TRUE,
1986,00XMV,08/23/2019,T2,0,1,1,Hemiptera,,,Pentatomidae,,10/31/2020,GB,TRUE,
1987,00XMV,08/23/2019,T2,6,0,6,Hemiptera,,,Psyllidae,,10/31/2020,GB,TRUE,
1988,00XMV,08/23/2019,T2,1,0,1,Thysanoptera,,,Thripidae,,10/31/2020,GB,TRUE,
1989,00XMV,08/23/2019,T2,1,0,1,Coleoptera,,,Cantharidae,,10/31/2020,GB,TRUE,
1990,00XMV,08/23/2019,T2,4,0,4,Coleoptera,,,Chrysomelidae,,10/31/2020,GB,TRUE,
1991,00XMV,08/23/2019,T2,5,0,5,Coleoptera,,,Phalacridae,,10/31/2020,GB,TRUE,
1992,00XMV,08/23/2019,T2,1,0,1,Coleoptera,,,Brentidae,likely Trichapion rostrum,10/31/2020,GB,TRUE,
1993,00XMV,08/23/2019,T2,1,0,1,Diptera,,,Chloropidae,,10/31/2020,GB,TRUE,
1994,00XMV,08/23/2019,T2,1,0,1,Hymenoptera,,,Formicidae,,10/31/2020,GB,TRUE,
1995,00XMV,08/23/2019,T2,1,0,1,Lepidoptera,,,LEPUNK,,10/31/2020,GB,TRUE,
1996,007CQ,08/27/2020,T1,1,0,1,Hymenoptera,,,Ichneumonidae,,10/31/2020,LD,TRUE,
1997,007CQ,08/27/2020,T1,1,0,1,Hymenoptera,,,Braconidae,,10/31/2020,LD,TRUE,
1998,007CQ,08/27/2020,T1,1,0,1,Orthoptera,,,Acrididae,,10/31/2020,LD,TRUE,
1999,007CQ,08/27/2020,T1,0,3,3,Lepidoptera,,,LEPUNK,,10/31/2020,LD,TRUE,
2000,007CQ,08/27/2020,T1,1,0,1,Diptera,,,Platystomatidae,,10/31/2020,LD,TRUE,
2001,007CQ,08/27/2020,T1,1,0,1,Diptera,,,Cecidomyiidae,,10/31/2020,LD,TRUE,
2002,007CQ,08/27/2020,T1,10,0,10,Diptera,,,Chloropidae,,10/31/2020,LD,TRUE,
2003,007CQ,08/27/2020,T1,28,2,30,Hemiptera,,,Cicadellidae,,10/31/2020,LD,TRUE,
2004,007CQ,08/27/2020,T1,1,0,1,Hymenoptera,,,Eurytomidae,,10/31/2020,LD,TRUE,
2005,007CQ,08/27/2020,T1,1,0,1,Diptera,,,Ceratopogonidae,,10/31/2020,LD,TRUE,
2006,007CQ,08/27/2020,T1,1,0,1,Hymenoptera,,,Eupelmidae,,10/31/2020,LD,TRUE,
2007,007CQ,08/27/2020,T1,1,0,1,Diptera,,,Scatopsidae,,10/31/2020,LD,TRUE,
2008,007CQ,08/27/2020,T1,1,0,1,Hymenoptera,,,Halictidae,,10/31/2020,LD,TRUE,
2009,007CQ,08/27/2020,T1,1,0,1,Ephemeroptera,,,Baetidae,,10/31/2020,LD,TRUE,
2010,007CQ,08/27/2020,T1,0,1,1,Hemiptera,,,Membracidae,,10/31/2020,LD,TRUE,
2011,007CQ,08/27/2020,T1,2,0,2,Thysanoptera,,,Phlaeothripidae,,10/31/2020,LD,TRUE,
2012,007CQ,08/27/2020,T1,1,0,1,Hymenoptera,,,Platygastridae,,10/31/2020,LD,TRUE,
2013,007CQ,08/27/2020,T1,1,0,1,Hymenoptera,,,Eulophidae,,10/31/2020,LD,TRUE,
2014,007CQ,08/27/2020,T1,1,0,1,Hemiptera,,,Miridae,,10/31/2020,LD,TRUE,
2015,007CQ,08/27/2020,T1,13,0,13,Diptera,,,Tephritidae,,10/31/2020,LD,TRUE,
2016,007CQ,08/27/2020,T1,1,0,1,Coleoptera,,,Phalacridae,,10/31/2020,LD,TRUE,
2017,007CQ,08/27/2020,T1,1,0,1,Coleoptera,,,Coccinellidae,,10/31/2020,LD,TRUE,
2018,007CQ,08/27/2020,T1,1,0,1,Hymenoptera,,,Cynipidae,,10/31/2020,LD,TRUE,
2019,007CQ,08/27/2020,T1,1,0,1,Hymenoptera,,,Scelionidae,super long abdomen!,10/31/2020,LD,TRUE,
2020,007CQ,08/27/2020,T1,1,0,1,Coleoptera,,,Meloidae,,10/31/2020,LD,TRUE,
2021,00XMV,08/23/2019,T3,1,0,1,Orthoptera,,,Acrididae,,11/03/2020,GB,TRUE,
2022,00XMV,08/23/2019,T3,3,1,4,Hemiptera,,,Miridae,,11/03/2020,GB,TRUE,
2023,00XMV,08/23/2019,T3,2,1,3,Hemiptera,,,Cicadellidae,,11/03/2020,GB,TRUE,
2024,00XMV,08/23/2019,T3,1,5,6,Hemiptera,,,Aphididae,,11/03/2020,GB,TRUE,
2025,00XMV,08/23/2019,T3,7,0,7,Hemiptera,,,Psyllidae,,11/03/2020,GB,TRUE,
2026,00XMV,08/23/2019,T3,1,0,1,Coleoptera,,,Cantharidae,,11/03/2020,GB,TRUE,
2027,00XMV,08/23/2019,T3,20,0,20,Coleoptera,,,Chrysomelidae,,11/03/2020,GB,TRUE,
2028,00XMV,08/23/2019,T3,5,0,5,Hymenoptera,,,Pteromalidae,,11/03/2020,GB,TRUE,
2029,00XMV,08/23/2019,T3,2,0,2,Diptera,,,Chironomidae,,11/03/2020,GB,TRUE,
2030,00XMV,08/23/2019,T3,3,0,3,Diptera,,,Sphaeroceridae,,11/03/2020,GB,TRUE,
2031,00XMV,08/23/2019,T3,2,0,2,Thysanoptera,,,Thripidae,,11/03/2020,GB,TRUE,
2032,00XMV,07/22/2019,T1,0,2,2,Orthoptera,,,Tettigoniidae,,11/08/2020,GB,TRUE,
2033,00XMV,07/22/2019,T1,1,0,1,Thysanoptera,,,Phlaeothripidae,,11/08/2020,GB,TRUE,
2034,00XMV,07/22/2019,T1,3,0,3,Hemiptera,,,Membracidae,,11/08/2020,GB,TRUE,
2035,00XMV,07/22/2019,T1,4,0,4,Hemiptera,,,Cicadellidae,,11/08/2020,GB,TRUE,
2036,00XMV,07/22/2019,T1,2,1,3,Hemiptera,,,Miridae,,11/08/2020,GB,TRUE,
2037,00XMV,07/22/2019,T1,9,0,9,Hemiptera,,,Psyllidae,,11/08/2020,GB,TRUE,
2038,00XMV,07/22/2019,T1,2,0,2,Hemiptera,,,Aphididae,,11/08/2020,GB,TRUE,
2039,00XMV,07/22/2019,T1,1,0,1,Coleoptera,,,Chrysomelidae,,11/08/2020,GB,TRUE,
2040,00XMV,07/22/2019,T1,13,0,13,Coleoptera,,,Phalacridae,,11/08/2020,GB,TRUE,
2041,00XMV,07/22/2019,T1,2,0,2,Diptera,,,Chloropidae,,11/08/2020,GB,TRUE,
2042,00XMV,07/22/2019,T1,1,0,1,Diptera,,,Muscidae,,11/08/2020,GB,TRUE,
2043,00XMV,07/22/2019,T1,1,0,1,Diptera,,,Tephritidae,,11/08/2020,GB,TRUE,
2044,00XMV,07/22/2019,T1,2,0,2,Diptera,,,Sphaeroceridae,,11/08/2020,GB,TRUE,
2045,00XMV,07/22/2019,T1,2,0,2,Hymenoptera,,,Pteromalidae,,11/08/2020,GB,TRUE,
2046,00XMV,07/22/2019,T1,1,0,1,Hymenoptera,,,Eurytomidae,,11/08/2020,GB,TRUE,
2047,00XMV,07/22/2019,T1,1,0,1,Hymenoptera,,,Eulophidae,,11/08/2020,GB,TRUE,
2048,00XMV,07/22/2019,T1,1,0,1,Hymenoptera,,,Braconidae,,11/08/2020,GB,TRUE,
2049,007CQ,07/23/2020,T2,3,0,3,Diptera,,,Tephritidae,,11/08/2020,LD,TRUE,
2050,007CQ,07/23/2020,T2,1,0,1,Diptera,,,Asilidae,,11/08/2020,LD,TRUE,
2051,007CQ,07/23/2020,T2,1,18,19,Orthoptera,,,Acrididae,,11/08/2020,LD,TRUE,
2052,007CQ,07/23/2020,T2,1,2,3,Orthoptera,,,Tettigoniidae,,11/08/2020,LD,TRUE,
2053,007CQ,07/23/2020,T2,1,0,1,Diptera,,,Tipulidae,,11/08/2020,LD,TRUE,
2054,007CQ,07/23/2020,T2,1,0,1,Hemiptera,,,Achilidae,,11/08/2020,LD,TRUE,
2055,007CQ,07/23/2020,T2,1,0,1,Neuroptera,,,Chrysopidae,,11/08/2020,LD,TRUE,
2056,007CQ,07/23/2020,T2,2,0,2,Hemiptera,,,Reduviidae,,11/08/2020,LD,TRUE,
2057,007CQ,07/23/2020,T2,0,2,2,Coleoptera,,,Chrysomelidae,,11/08/2020,LD,TRUE,
2058,007CQ,07/23/2020,T2,8,0,8,Hemiptera,,,Miridae,,11/08/2020,LD,TRUE,
2059,007CQ,07/23/2020,T2,0,3,3,Lepidoptera,,,Geometridae,,11/08/2020,LD,TRUE,
2060,007CQ,07/23/2020,T2,13,11,24,Hemiptera,,,Cicadellidae,,11/08/2020,LD,TRUE,
2061,007CQ,07/23/2020,T2,13,0,13,Hemiptera,,,Aphididae,,11/08/2020,LD,TRUE,
2062,007CQ,07/23/2020,T2,29,0,29,Diptera,,,Chloropidae,,11/08/2020,LD,TRUE,
2063,007CQ,07/23/2020,T2,5,0,5,Hemiptera,,,Thyreocoridae,,11/08/2020,LD,TRUE,
2064,007CQ,07/23/2020,T2,4,0,4,Coleoptera,,,Phalacridae,,11/08/2020,LD,TRUE,
2065,007CQ,07/23/2020,T2,4,0,4,Hymenoptera,,,Eurytomidae,,11/08/2020,LD,TRUE,
2066,007CQ,07/23/2020,T2,1,0,1,Hemiptera,,,Psyllidae,,11/08/2020,LD,TRUE,
2067,007CQ,07/23/2020,T2,1,0,1,Diptera,,,Dolichopodidae,,11/08/2020,LD,TRUE,
2068,007CQ,07/23/2020,T2,12,0,12,Hymenoptera,,,Eulophidae,,11/08/2020,LD,TRUE,
2069,007CQ,07/23/2020,T2,2,0,2,Hymenoptera,,,Formicidae,,11/08/2020,LD,TRUE,
2070,007CQ,07/23/2020,T2,2,0,2,Diptera,,,Scatopsidae,,11/08/2020,LD,TRUE,
2071,007CQ,07/23/2020,T2,2,2,4,Hemiptera,,,Delphacidae,,11/08/2020,LD,TRUE,
2072,007CQ,07/23/2020,T2,1,0,1,Hymenoptera,,,Platygastridae,,11/08/2020,LD,TRUE,
2073,007CQ,07/23/2020,T2,1,0,1,Hymenoptera,,,Figitidae,,11/08/2020,LD,TRUE,
2074,007CQ,07/23/2020,T2,1,0,1,Hemiptera,,,Cymidae,,11/08/2020,LD,TRUE,
2075,007CQ,07/23/2020,T2,0,1,1,Hemiptera,,,HEMUNK,,11/08/2020,LD,TRUE,
2076,007CQ,07/23/2020,T2,2,0,2,Hymenoptera,,,Bethylidae,,11/08/2020,LD,TRUE,
2077,007CQ,07/23/2020,T2,1,0,1,Diptera,,,Phoridae,,11/08/2020,LD,TRUE,
2078,007CQ,07/23/2020,T2,1,0,1,Diptera,,,Ulidiidae,,11/08/2020,LD,TRUE,
2079,007CQ,07/23/2020,T2,1,0,1,Diptera,,,Sepsidae,,11/08/2020,LD,TRUE,
2080,007CQ,07/23/2020,T2,1,0,1,Hymenoptera,,,Braconidae,,11/08/2020,LD,TRUE,
2081,007CQ,07/23/2020,T2,0,1,1,Lepidoptera,,,LEPUNK,,11/08/2020,LD,TRUE,
2082,00XMV,07/22/2019,T2,0,1,1,Orthoptera,,,Acrididae,,11/10/2020,GB,TRUE,
2083,00XMV,07/22/2019,T2,0,1,1,Lepidoptera,,,Geometridae,,11/10/2020,GB,TRUE,
2084,00XMV,07/22/2019,T2,0,1,1,Lepidoptera,,,LEPUNK,,11/10/2020,GB,TRUE,
2085,00XMV,07/22/2019,T2,5,0,5,Thysanoptera,,,Thripidae,,11/10/2020,GB,TRUE,
2086,00XMV,07/22/2019,T2,1,0,1,Thysanoptera,,,Phlaeothripidae,,11/10/2020,GB,TRUE,
2087,00XMV,07/22/2019,T2,14,1,15,Hemiptera,,,Cicadellidae,apparently 4 different species including Stirellus bicolor,11/10/2020,GB,TRUE,
2088,00XMV,07/22/2019,T2,3,0,3,Hemiptera,,,Aphrophoridae,,11/10/2020,GB,TRUE,
2089,00XMV,07/22/2019,T2,1,0,1,Hemiptera,,,Membracidae,,11/10/2020,GB,TRUE,
2090,00XMV,07/22/2019,T2,3,0,3,Hemiptera,,,Psyllidae,,11/10/2020,GB,TRUE,
2091,00XMV,07/22/2019,T2,0,2,2,Hemiptera,,,Aphididae,,11/10/2020,GB,TRUE,
2092,00XMV,07/22/2019,T2,0,1,1,Hemiptera,,,Issidae,,11/10/2020,GB,TRUE,
2093,00XMV,07/22/2019,T2,2,1,3,Hemiptera,,,Cercopidae,froghopper,11/10/2020,GB,TRUE,
2094,00XMV,07/22/2019,T2,6,0,6,Coleoptera,,,Chrysomelidae,,11/10/2020,GB,TRUE,
2095,00XMV,07/22/2019,T2,2,0,2,Diptera,,,Tephritidae,,11/10/2020,GB,TRUE,
2096,00XMV,07/22/2019,T2,1,0,1,Diptera,,,Drosophilidae,,11/10/2020,GB,TRUE,
2097,00XMV,07/22/2019,T2,1,0,1,Diptera,,,Sciomyzidae,,11/10/2020,GB,TRUE,
2098,00XMV,07/22/2019,T2,3,0,3,Diptera,,,Muscidae,,11/10/2020,GB,TRUE,
2099,00XMV,07/22/2019,T2,2,0,2,Diptera,,,Dolichopodidae,,11/10/2020,GB,TRUE,
2100,00XMV,07/22/2019,T2,2,0,2,Diptera,,,Chloropidae,,11/10/2020,GB,TRUE,
2101,00XMV,07/22/2019,T2,2,0,2,Diptera,,,Chironomidae,,11/10/2020,GB,TRUE,
2102,00XMV,07/22/2019,T2,3,0,3,Hymenoptera,,,Eurytomidae,,11/10/2020,GB,TRUE,
2103,00XMV,07/22/2019,T2,2,0,2,Hymenoptera,,,Eulophidae,,11/10/2020,GB,TRUE,
2104,00XMV,07/22/2019,T2,3,0,3,Hymenoptera,,,Pteromalidae,,11/10/2020,GB,TRUE,
2105,007CQ,07/23/2020,T1,0,1,1,Hemiptera,,,Reduviidae,,11/13/2020,LD,TRUE,
2106,007CQ,07/23/2020,T1,1,0,1,Coleoptera,,,Staphylinidae,,11/13/2020,LD,TRUE,
2107,007CQ,07/23/2020,T1,4,0,4,Hemiptera,,,Miridae,,11/13/2020,LD,TRUE,
2108,007CQ,07/23/2020,T1,2,0,2,Diptera,,,Tephritidae,,11/13/2020,LD,TRUE,
2109,007CQ,07/23/2020,T1,16,0,16,Hymenoptera,,,Eulophidae,,11/13/2020,LD,TRUE,
2110,007CQ,07/23/2020,T1,46,0,46,Diptera,,,Chloropidae,,11/13/2020,LD,TRUE,
2111,007CQ,07/23/2020,T1,9,5,14,Hemiptera,,,Cicadellidae,,11/13/2020,LD,TRUE,
2112,007CQ,07/23/2020,T1,5,0,5,Thysanoptera,,,Aeolothripidae,,11/13/2020,LD,TRUE,
2113,007CQ,07/23/2020,T1,1,0,1,Diptera,,,Simuliidae,,11/13/2020,LD,TRUE,
2114,007CQ,07/23/2020,T1,4,0,4,Diptera,,,Sphaeroceridae,,11/13/2020,LD,TRUE,
2115,007CQ,07/23/2020,T1,3,0,3,Thysanoptera,,,Thripidae,,11/13/2020,LD,TRUE,
2116,007CQ,07/23/2020,T1,2,0,2,Hymenoptera,,,Encrytidae,,11/13/2020,LD,TRUE,
2117,007CQ,07/23/2020,T1,1,0,1,Hymenoptera,,,Braconidae,,11/13/2020,LD,TRUE,
2118,007CQ,07/23/2020,T1,5,0,5,Hymenoptera,,,Eurytomidae,,11/13/2020,LD,TRUE,
2119,007CQ,07/23/2020,T1,2,0,2,Diptera,,,Cecidomyiidae,,11/13/2020,LD,TRUE,
2120,007CQ,07/23/2020,T1,3,0,3,Diptera,,,Mycetophilidae,,11/13/2020,LD,TRUE,
2121,007CQ,07/23/2020,T1,5,0,5,Diptera,,,Culicidae,,11/13/2020,LD,TRUE,
2122,007CQ,07/23/2020,T1,1,0,1,Hymenoptera,,,Eupelmidae,,11/13/2020,LD,TRUE,
2123,007CQ,07/23/2020,T1,0,1,1,Lepidoptera,,,LEPUNK,,11/13/2020,LD,TRUE,
2124,007CQ,07/23/2020,T1,2,0,2,Hymenoptera,,,Scelionidae,,11/13/2020,LD,TRUE,
2125,007CQ,07/23/2020,T1,1,0,1,Coleoptera,,,Phalacridae,,11/13/2020,LD,TRUE,
2126,007CQ,07/23/2020,T1,1,0,1,Coleoptera,,,Chrysomelidae,,11/13/2020,LD,TRUE,
2127,007CQ,07/23/2020,T1,1,0,1,Coleoptera,,,Nitidulidae,,11/13/2020,LD,TRUE,
2128,007CQ,07/23/2020,T1,0,9,9,Orthoptera,,,Acrididae,,11/13/2020,LD,TRUE,
2129,007CQ,07/23/2020,T1,1,0,1,Hemiptera,,,Aphididae,,11/13/2020,LD,TRUE,
2130,007CQ,07/23/2020,T1,0,5,5,Orthoptera,,,Tettigoniidae,,11/13/2020,LD,TRUE,
2131,007CQ,07/23/2020,T1,3,0,3,Diptera,,,Ulidiidae,,11/13/2020,LD,TRUE,
2132,00MDP,08/13/2020,T2,2,5,7,Hemiptera,,,Miridae,,11/14/2020,LD,TRUE,
2133,00MDP,08/13/2020,T2,149,0,149,Hemiptera,,,Aphididae,,11/14/2020,LD,TRUE,
2134,00MDP,08/13/2020,T2,14,19,33,Hemiptera,,,Cicadellidae,,11/14/2020,LD,TRUE,
2135,00MDP,08/13/2020,T2,1,0,1,Diptera,,,Muscidae,,11/14/2020,LD,TRUE,
2136,00MDP,08/13/2020,T2,1,0,1,Diptera,,,Sciomyzidae,,11/14/2020,LD,TRUE,
2137,00MDP,08/13/2020,T2,2,0,2,Diptera,,,Calliphoridae,,11/14/2020,LD,TRUE,
2138,00MDP,08/13/2020,T2,1,2,3,Hemiptera,,,Pentatomidae,,11/14/2020,LD,TRUE,
2139,00MDP,08/13/2020,T2,0,2,2,Lepidoptera,,,Noctuidae,,11/14/2020,LD,TRUE,
2140,00MDP,08/13/2020,T2,19,0,19,Hymenoptera,,,Eulophidae,,11/14/2020,LD,TRUE,
2141,00MDP,08/13/2020,T2,2,0,2,Hymenoptera,,,Pteromalidae,,11/14/2020,LD,TRUE,
2142,00MDP,08/13/2020,T2,4,0,4,Hymenoptera,,,Braconidae,,11/14/2020,LD,TRUE,
2143,00MDP,08/13/2020,T2,5,0,5,Hymenoptera,,,Platygastridae,,11/14/2020,LD,TRUE,
2144,00MDP,08/13/2020,T2,11,0,11,Diptera,,,Lauxaniidae,,11/14/2020,LD,TRUE,
2145,00MDP,08/13/2020,T2,15,0,15,Hemiptera,,,Psyllidae,,11/14/2020,LD,TRUE,
2146,00MDP,08/13/2020,T2,1,0,1,Thysanoptera,,,Thripidae,,11/14/2020,LD,TRUE,
2147,00MDP,08/13/2020,T2,1,0,1,Hymenoptera,,,Figitidae,,11/14/2020,LD,TRUE,
2148,00MDP,08/13/2020,T2,10,0,10,Diptera,,,Chironomidae,,11/14/2020,LD,TRUE,
2149,00MDP,08/13/2020,T2,0,1,1,Lepidoptera,,,Geometridae,,11/14/2020,LD,TRUE,
2150,00MDP,08/13/2020,T2,4,0,4,Coleoptera,,,Phalacridae,,11/14/2020,LD,TRUE,
2151,00MDP,08/13/2020,T2,1,0,1,Hymenoptera,,,Eurytomidae,,11/14/2020,LD,TRUE,
2152,00MDP,08/13/2020,T2,11,0,11,Diptera,,,Chloropidae,,11/14/2020,LD,TRUE,
2153,00MDP,08/13/2020,T2,1,0,1,Hymenoptera,,,Encrytidae,,11/14/2020,LD,TRUE,
2154,00MDP,08/13/2020,T2,1,0,1,Hemiptera,,,Rhyparochromidae,,11/14/2020,LD,TRUE,
2155,00MDP,08/13/2020,T2,2,0,2,Diptera,,,Phoridae,,11/14/2020,LD,TRUE,
2156,00MDP,08/13/2020,T2,0,1,1,Coleoptera,,,COLUNK,,11/14/2020,LD,TRUE,
2157,00MDP,08/13/2020,T2,3,0,3,Coleoptera,,,Chrysomelidae,,11/14/2020,LD,TRUE,
2158,00MDP,08/13/2020,T2,3,0,3,Diptera,,,Dolichopodidae,,11/14/2020,LD,TRUE,
2159,00MDP,08/13/2020,T2,2,0,2,Diptera,,,Agromyzidae,,11/14/2020,LD,TRUE,
2160,00MDP,08/13/2020,T2,4,0,4,Hemiptera,,,Cercopidae,,11/14/2020,LD,TRUE,
2161,00MDP,08/13/2020,T2,3,0,3,Diptera,,,Fanniidae,,11/14/2020,LD,TRUE,
2162,00MDP,08/13/2020,T2,1,0,1,Diptera,,,Tephritidae,,11/14/2020,LD,TRUE,
2163,00MDP,08/13/2020,T2,1,0,1,Diptera,,,Sciaridae,,11/14/2020,LD,TRUE,
2164,00MDP,08/13/2020,T2,0,1,1,Lepidoptera,,,LEPUNK,,11/14/2020,LD,TRUE,
2165,00MDP,08/13/2020,T2,1,0,1,Diptera,,,Culicidae,,11/14/2020,LD,TRUE,
2166,00MDP,08/13/2020,T2,6,13,19,Orthoptera,,,Acrididae,,11/14/2020,LD,TRUE,
2167,00MDP,08/13/2020,T2,0,11,11,Orthoptera,,,Tettigoniidae,,11/14/2020,LD,TRUE,
2168,00MDP,08/13/2020,T2,3,0,3,Orthoptera,,,Gryllidae,,11/14/2020,LD,TRUE,
2169,00MDP,08/13/2020,T2,1,0,1,Hymenoptera,,,Mymaridae,,11/14/2020,LD,TRUE,
2170,00XMV,07/22/2019,T3,0,1,1,Orthoptera,,,Acrididae,,11/15/2020,GB,TRUE,
2171,00XMV,07/22/2019,T3,1,0,1,Lepidoptera,,,LEPUNK,,11/15/2020,GB,TRUE,
2172,00XMV,07/22/2019,T3,6,6,12,Hemiptera,,,Cicadellidae,,11/15/2020,GB,TRUE,
2173,00XMV,07/22/2019,T3,4,0,4,Hemiptera,,,Cixiidae,,11/15/2020,GB,TRUE,
2174,00XMV,07/22/2019,T3,1,0,1,Hemiptera,,,Membracidae,,11/15/2020,GB,TRUE,
2175,00XMV,07/22/2019,T3,1,0,1,Hemiptera,,,Aphrophoridae,,11/15/2020,GB,TRUE,
2176,00XMV,07/22/2019,T3,4,0,4,Hemiptera,,,Psyllidae,,11/15/2020,GB,TRUE,
2177,00XMV,07/22/2019,T3,1,0,1,Hemiptera,,,Berytidae,,11/15/2020,GB,TRUE,
2178,00XMV,07/22/2019,T3,1,3,4,Hemiptera,,,Lygaeidae,,11/15/2020,GB,TRUE,
2179,00XMV,07/22/2019,T3,0,4,4,Hemiptera,,,Miridae,,11/15/2020,GB,TRUE,
2180,00XMV,07/22/2019,T3,0,4,4,Hemiptera,,,Issidae,,11/15/2020,GB,TRUE,
2181,00XMV,07/22/2019,T3,7,0,7,Coleoptera,,,Chrysomelidae,apparently 3 different species,11/15/2020,GB,TRUE,
2182,00XMV,07/22/2019,T3,1,0,1,Coleoptera,,,Phalacridae,,11/15/2020,GB,TRUE,
2183,00XMV,07/22/2019,T3,1,0,1,Hymenoptera,,,Formicidae,,11/15/2020,GB,TRUE,
2184,00XMV,07/22/2019,T3,2,0,2,Hymenoptera,,,Eulophidae,,11/15/2020,GB,TRUE,
2185,00XMV,07/22/2019,T3,6,0,6,Hymenoptera,,,Pteromalidae,,11/15/2020,GB,TRUE,
2186,00XMV,07/22/2019,T3,1,0,1,Diptera,,,Chironomidae,,11/15/2020,GB,TRUE,
2187,00XMV,07/22/2019,T3,2,0,2,Diptera,,,Tephritidae,,11/15/2020,GB,TRUE,
2188,00XMV,07/22/2019,T3,1,0,1,Diptera,,,Dolichopodidae,,11/15/2020,GB,TRUE,
2189,00XMV,07/22/2019,T3,1,0,1,Diptera,,,Syrphidae,,11/15/2020,GB,TRUE,
2190,00XMV,07/22/2019,T3,1,0,1,Diptera,,,Asilidae,,11/15/2020,GB,TRUE,
2191,00XMV,07/22/2019,T3,4,0,4,Diptera,,,Chloropidae,,11/15/2020,GB,TRUE,
2192,00NCQ,08/13/2020,T3,0,13,13,Hemiptera,,,Blissidae,,11/21/2020,LD,TRUE,
2193,00NCQ,08/13/2020,T3,32,0,32,Diptera,,,Chironomidae,,11/21/2020,LD,TRUE,
2194,00NCQ,08/13/2020,T3,22,0,22,Diptera,,,Chloropidae,,11/21/2020,LD,TRUE,
2195,00NCQ,08/13/2020,T3,3,0,3,Diptera,,,Muscidae,,11/21/2020,LD,TRUE,
2196,00NCQ,08/13/2020,T3,11,0,11,Hymenoptera,,,Eulophidae,,11/21/2020,LD,TRUE,
2197,00NCQ,08/13/2020,T3,2,0,2,Hemiptera,,,Delphacidae,,11/21/2020,LD,TRUE,
2198,00NCQ,08/13/2020,T3,4,1,5,Lepidoptera,,,LEPUNK,,11/21/2020,LD,TRUE,
2199,00NCQ,08/13/2020,T3,2,0,2,Hemiptera,,,Miridae,,11/21/2020,LD,TRUE,
2200,00NCQ,08/13/2020,T3,17,0,17,Hemiptera,,,Tingidae,,11/21/2020,LD,TRUE,
2201,00NCQ,08/13/2020,T3,2,0,2,Coleoptera,,,Chrysomelidae,,11/21/2020,LD,TRUE,
2202,00NCQ,08/13/2020,T3,1,0,1,Diptera,,,Phoridae,,11/21/2020,LD,TRUE,
2203,00NCQ,08/13/2020,T3,1,0,1,Diptera,,,Lauxaniidae,,11/21/2020,LD,TRUE,
2204,00NCQ,08/13/2020,T3,3,0,3,Diptera,,,Scatopsidae,,11/21/2020,LD,TRUE,
2205,00NCQ,08/13/2020,T3,7,0,7,Hemiptera,,,Psyllidae,,11/21/2020,LD,TRUE,
2206,00NCQ,08/13/2020,T3,5,0,5,Hymenoptera,,,Formicidae,,11/21/2020,LD,TRUE,
2207,00NCQ,08/13/2020,T3,6,0,6,Hemiptera,,,Aphididae,,11/21/2020,LD,TRUE,
2208,00NCQ,08/13/2020,T3,5,0,5,Thysanoptera,,,Aeolothripidae,,11/21/2020,LD,TRUE,
2209,00NCQ,08/13/2020,T3,2,2,4,Hemiptera,,,Cicadellidae,,11/21/2020,LD,TRUE,
2210,00NCQ,08/13/2020,T3,0,1,1,Lepidoptera,,,Geometridae,,11/21/2020,LD,TRUE,
2211,00NCQ,08/13/2020,T3,2,0,2,Diptera,,,Drosophilidae,,11/21/2020,LD,TRUE,
2212,00NCQ,08/13/2020,T3,1,0,1,Diptera,,,Ulidiidae,,11/21/2020,LD,TRUE,
2213,00NCQ,08/13/2020,T3,0,5,5,Hemiptera,,,Pentatomidae,,11/21/2020,LD,TRUE,
2214,00NCQ,08/13/2020,T3,1,0,1,Diptera,,,DIPUNK,,11/21/2020,LD,TRUE,
2215,00NCQ,08/13/2020,T3,1,0,1,Coleoptera,,,Lampyridae,,11/21/2020,LD,TRUE,
